# conflictIndex, flightIndex1, flightIndex2, lat1, lon1, time1, lat2, lon2, time2
2611, 186, 73, 51.583401, -36.995926, 287.000000, 51.583401, -36.995926, 336.000000
2612, 65, 73, 51.630608, -36.757465, 306.000000, 51.630608, -36.757465, 333.000000
2613, 69, 71, 51.603546, -36.998264, 322.000000, 51.603546, -36.998264, 332.000000
2614, 76, 183, 51.746185, -36.686825, 357.000000, 51.747253, -36.674892, 389.000000
2615, 869, 795, 51.394741, -36.849907, 1549.000000, 51.394741, -36.849907, 1526.000000
2616, 186, 73, 51.636269, -36.514019, 289.000000, 51.636269, -36.514019, 338.000000
2617, 186, 58, 51.661572, -36.273224, 290.000000, 51.654606, -36.279099, 299.000000
2618, 65, 73, 51.682953, -36.275608, 308.000000, 51.682953, -36.275608, 335.000000
2619, 69, 71, 51.657238, -36.516392, 324.000000, 51.657238, -36.516392, 334.000000
2620, 73, 55, 51.636269, -36.514019, 338.000000, 51.628078, -36.510403, 298.000000
2621, 76, 196, 51.779530, -36.459156, 358.000000, 51.783558, -36.536884, 366.000000
2622, 78, 196, 51.786980, -36.431366, 349.000000, 51.783558, -36.536884, 366.000000
2623, 117, 196, 51.786980, -36.431366, 316.000000, 51.783558, -36.536884, 366.000000
2624, 121, 196, 51.779530, -36.459156, 313.000000, 51.783558, -36.536884, 366.000000
2625, 840, 1323, 51.682953, -36.275608, 1537.000000, 51.674595, -36.286537, 1494.000000
2626, 869, 804, 51.480362, -36.133354, 1552.000000, 51.480362, -36.133354, 1529.000000
2627, 73, 55, 51.686344, -36.032276, 340.000000, 51.680653, -36.047604, 300.000000
2628, 145, 102, 51.525700, -35.813450, 302.000000, 51.525700, -35.813450, 349.000000
2629, 82, 205, 51.611221, -35.638786, 422.000000, 51.611221, -35.638786, 377.000000
2630, 100, 0, 51.430450, -35.639130, 577.000000, 51.430450, -35.639130, 567.000000
2631, 860, 820, 51.607204, -35.968086, 1560.000000, 51.604198, -35.948875, 1595.000000
2632, 869, 795, 51.507824, -35.894188, 1553.000000, 51.507824, -35.894188, 1530.000000
2633, 145, 74, 51.555622, -35.585274, 303.000000, 51.555622, -35.585274, 350.000000
2634, 196, 73, 51.790710, -35.254772, 372.000000, 51.789116, -35.317165, 339.000000
2635, 227, 203, 51.789116, -35.317165, 422.000000, 51.790710, -35.254772, 372.000000
2636, 89, 231, 51.469666, -35.185581, 494.000000, 51.469666, -35.185581, 481.000000
2637, 96, 245, 51.682934, -35.587147, 520.000000, 51.682934, -35.587147, 503.000000
2638, 100, 0, 51.466557, -35.158413, 579.000000, 51.466557, -35.158413, 569.000000
2639, 869, 795, 51.560379, -35.416245, 1555.000000, 51.560379, -35.416245, 1532.000000
2640, 943, 927, 51.740562, -35.338718, 1694.000000, 51.743572, -35.318520, 1679.000000
2641, 239, 245, 51.494598, -34.736641, 435.000000, 51.498821, -34.730446, 483.000000
2642, 89, 230, 51.484703, -34.957939, 495.000000, 51.484703, -34.957939, 482.000000
2643, 694, 814, 51.546051, -34.818562, 1529.000000, 51.542831, -34.796307, 1524.000000
2644, 860, 858, 51.794243, -34.609646, 1566.000000, 51.786797, -34.530495, 1593.000000
2645, 184, 139, 51.409760, -34.117603, 291.000000, 51.406715, -34.125965, 342.000000
2646, 114, 148, 51.715485, -34.558910, 463.000000, 51.715782, -34.593727, 443.000000
2647, 239, 230, 51.507793, -34.516659, 436.000000, 51.512550, -34.502811, 484.000000
2648, 88, 230, 51.402035, -34.225567, 538.000000, 51.402035, -34.225567, 509.000000
2649, 869, 804, 51.679249, -34.223507, 1560.000000, 51.679249, -34.223507, 1537.000000
2650, 184, 134, 51.425541, -33.891712, 292.000000, 51.419136, -33.887413, 343.000000
2651, 134, 184, 51.419136, -33.887413, 343.000000, 51.425541, -33.891712, 292.000000
2652, 82, 203, 51.769314, -34.038780, 429.000000, 51.769314, -34.038780, 384.000000
2653, 85, 229, 51.414124, -33.653507, 456.000000, 51.414124, -33.653507, 423.000000
2654, 88, 230, 51.440243, -33.752827, 540.000000, 51.440243, -33.752827, 511.000000
2655, 694, 786, 51.650623, -33.640602, 1534.000000, 51.658230, -33.637730, 1484.000000
2656, 795, 887, 51.722134, -33.749062, 1539.000000, 51.722134, -33.749062, 1562.000000
2657, 869, 804, 51.722134, -33.749062, 1562.000000, 51.722134, -33.749062, 1539.000000
2658, 88, 230, 51.476315, -33.281239, 542.000000, 51.476315, -33.281239, 513.000000
2659, 694, 825, 51.689926, -33.171673, 1536.000000, 51.686768, -33.138649, 1531.000000
2660, 795, 869, 51.742733, -33.512283, 1540.000000, 51.742733, -33.512283, 1563.000000
2661, 88, 226, 51.493587, -33.045555, 543.000000, 51.493587, -33.045555, 514.000000
2662, 694, 804, 51.709694, -32.937828, 1537.000000, 51.705223, -32.902939, 1532.000000
2663, 795, 887, 51.784897, -33.042690, 1542.000000, 51.784897, -33.042690, 1565.000000
2664, 869, 804, 51.784897, -33.042690, 1565.000000, 51.784897, -33.042690, 1542.000000
2665, 896, 804, 51.786861, -33.087116, 1585.000000, 51.784897, -33.042690, 1542.000000
2666, 88, 226, 51.526203, -32.573505, 545.000000, 51.526203, -32.573505, 516.000000
2667, 249, 166, 51.656536, -31.597427, 584.000000, 51.656536, -31.597427, 594.000000
2668, 820, 845, 51.744160, -31.535093, 1614.000000, 51.741802, -31.606857, 1641.000000
2669, 85, 231, 51.569588, -30.603769, 469.000000, 51.569588, -30.603769, 436.000000
2670, 88, 226, 51.618568, -30.916569, 552.000000, 51.618568, -30.916569, 523.000000
2671, 88, 226, 51.637619, -30.446175, 554.000000, 51.637619, -30.446175, 525.000000
2672, 60, 129, 51.456226, -29.719456, 337.000000, 51.456226, -29.719456, 334.000000
2673, 88, 226, 51.653168, -29.978649, 556.000000, 51.653168, -29.978649, 527.000000
2674, 60, 130, 51.469982, -29.283091, 339.000000, 51.469982, -29.283091, 336.000000
2675, 791, 826, 51.581276, -29.145014, 1567.000000, 51.581039, -29.173479, 1522.000000
2676, 863, 892, 51.577404, -29.154446, 1583.000000, 51.581039, -29.173479, 1589.000000
2677, 88, 226, 51.680149, -29.053663, 560.000000, 51.680149, -29.053663, 531.000000
2678, 88, 226, 51.703289, -28.371250, 563.000000, 51.703289, -28.371250, 534.000000
2679, 239, 0, 51.697891, -27.667130, 468.000000, 51.691048, -27.629795, 515.000000
2680, 793, 820, 51.552940, -27.824320, 1654.000000, 51.549385, -27.815750, 1632.000000
2681, 60, 130, 51.538326, -27.141493, 349.000000, 51.538326, -27.141493, 346.000000
2682, 85, 209, 51.653107, -27.419394, 483.000000, 51.653107, -27.419394, 450.000000
2683, 204, 204, 51.658161, -26.715603, 422.000000, 51.657681, -26.740561, 374.000000
2684, 88, 249, 51.746891, -27.017345, 569.000000, 51.739319, -27.012852, 604.000000
2685, 204, 0, 51.664146, -26.286564, 424.000000, 51.662998, -26.290825, 376.000000
2686, 85, 209, 51.667694, -26.521811, 487.000000, 51.667694, -26.521811, 454.000000
2687, 88, 232, 51.766804, -26.114544, 573.000000, 51.766804, -26.114544, 544.000000
2688, 100, 249, 51.740417, -26.562563, 616.000000, 51.740417, -26.562563, 606.000000
2689, 204, 209, 51.666687, -25.856878, 426.000000, 51.669456, -25.846176, 457.000000
2690, 204, 0, 51.666862, -25.642012, 427.000000, 51.664429, -25.615238, 379.000000
2691, 89, 230, 51.706387, -25.914148, 536.000000, 51.706387, -25.914148, 523.000000
2692, 204, 134, 51.666664, -25.427126, 428.000000, 51.663727, -25.390017, 380.000000
2693, 209, 231, 51.676220, -25.396402, 459.000000, 51.682278, -25.367062, 473.000000
2694, 740, 983, 51.638935, -25.475262, 1509.000000, 51.631153, -25.478228, 1542.000000
2695, 921, 858, 51.792542, -25.416613, 1677.000000, 51.792751, -25.364609, 1633.000000
2696, 209, 0, 51.693562, -24.722452, 462.000000, 51.689030, -24.770029, 482.000000
2697, 85, 0, 51.693562, -24.722452, 495.000000, 51.689030, -24.770029, 482.000000
2698, 754, 983, 51.689072, -25.031038, 1521.000000, 51.684204, -25.008326, 1544.000000
2699, 60, 128, 51.547737, -24.357256, 362.000000, 51.547737, -24.357256, 359.000000
2700, 85, 209, 51.697910, -24.497616, 496.000000, 51.697910, -24.497616, 463.000000
2701, 32, 184, 51.634663, -24.058468, 302.000000, 51.631287, -24.068087, 337.000000
2702, 100, 0, 51.664181, -23.627497, 629.000000, 51.664181, -23.627497, 619.000000
2703, 85, 209, 51.702358, -23.366617, 501.000000, 51.702358, -23.366617, 468.000000
2704, 85, 343, 51.693668, -22.682398, 504.000000, 51.693668, -22.682398, 471.000000
2705, 756, 897, 51.659637, -22.842407, 1587.000000, 51.665279, -22.874788, 1639.000000
2706, 863, 897, 51.668552, -22.917948, 1611.000000, 51.665279, -22.874788, 1639.000000
2707, 756, 897, 51.643208, -22.389734, 1589.000000, 51.641266, -22.426308, 1641.000000
2708, 88, 230, 51.755138, -21.759043, 592.000000, 51.755138, -21.759043, 563.000000
2709, 88, 226, 51.745052, -21.525211, 593.000000, 51.745052, -21.525211, 564.000000
2710, 100, 593, 51.493172, -21.105635, 640.000000, 51.493172, -21.105635, 630.000000
2711, 85, 209, 51.628777, -20.834303, 512.000000, 51.628777, -20.834303, 479.000000
2712, 89, 230, 51.429871, -20.464718, 561.000000, 51.429871, -20.464718, 548.000000
2713, 863, 897, 51.445877, -19.947340, 1624.000000, 51.443066, -19.934307, 1652.000000
2714, 814, 883, 51.739491, -13.846954, 1627.000000, 51.739491, -13.846954, 1668.000000
2715, 814, 884, 51.667545, -13.154547, 1630.000000, 51.667545, -13.154547, 1671.000000
2716, 817, 883, 51.698727, -13.353638, 1643.000000, 51.691368, -13.384671, 1670.000000
2717, 103, 109, 51.700558, -12.993517, 424.000000, 51.706516, -12.951219, 472.000000
2718, 25, 459, 51.690010, -11.688155, 471.000000, 51.687466, -11.721004, 473.000000
2719, 107, 459, 51.683838, -11.767595, 462.000000, 51.687466, -11.721004, 473.000000
2720, 295, 358, 51.636395, -11.556396, 564.000000, 51.641972, -11.575920, 614.000000
2721, 339, 358, 51.593143, -11.181999, 612.000000, 51.594742, -11.206603, 631.000000
2722, 82, 475, 51.441555, -10.714539, 533.000000, 51.441555, -10.714539, 488.000000
2723, 295, 339, 51.543144, -10.785834, 560.000000, 51.542934, -10.788434, 610.000000
2724, 358, 358, 51.571438, -11.014905, 630.000000, 51.568230, -10.985307, 611.000000
2725, 917, 908, 51.789906, -10.688215, 1712.000000, 51.795334, -10.631160, 1683.000000
2726, 339, 0, 51.517315, -10.591799, 609.000000, 51.518929, -10.592789, 559.000000
2727, 814, 884, 51.378101, -10.221899, 1643.000000, 51.378101, -10.221899, 1684.000000
2728, 5, 328, 51.765499, -9.688158, 300.000000, 51.765499, -9.688158, 341.000000
2729, 18, 196, 51.774197, -9.798134, 418.000000, 51.781796, -9.753024, 471.000000
2730, 145, 196, 51.775276, -9.743956, 418.000000, 51.781796, -9.753024, 471.000000
2731, 74, 196, 51.775276, -9.743956, 465.000000, 51.781796, -9.753024, 471.000000
2732, 82, 203, 51.403667, -9.829049, 537.000000, 51.403667, -9.829049, 492.000000
2733, 814, 883, 51.356812, -9.999632, 1644.000000, 51.356812, -9.999632, 1685.000000
2734, 5, 0, 51.735703, -9.228939, 302.000000, 51.735703, -9.228939, 343.000000
2735, 36, 140, 51.778595, -9.098760, 423.000000, 51.778595, -9.098760, 424.000000
2736, 82, 203, 51.366405, -8.947157, 541.000000, 51.366405, -8.947157, 496.000000
2737, 171, 103, 51.748043, -8.636953, 508.000000, 51.746429, -8.625178, 470.000000
2738, 186, 74, 51.735416, -8.275476, 409.000000, 51.735416, -8.275476, 458.000000
2739, 75, 73, 51.784222, -8.137505, 482.000000, 51.788422, -8.278554, 454.000000
2740, 82, 203, 51.347237, -8.507141, 543.000000, 51.347237, -8.507141, 498.000000
2741, 847, 0, 51.716026, -8.173949, 1722.000000, 51.722260, -8.192266, 1774.000000
2742, 2, 24, 51.761982, -7.817192, 303.000000, 51.761982, -7.817192, 333.000000
2743, 58, 69, 51.775146, -8.047683, 417.000000, 51.775146, -8.047683, 445.000000
2744, 69, 65, 51.775146, -8.047683, 445.000000, 51.775146, -8.047683, 428.000000
2745, 71, 65, 51.775146, -8.047683, 455.000000, 51.775146, -8.047683, 428.000000
2746, 192, 65, 51.775402, -7.912966, 447.000000, 51.775146, -8.047683, 428.000000
2747, 229, 171, 51.705055, -7.992199, 561.000000, 51.699646, -7.942721, 511.000000
2748, 899, 0, 51.704369, -7.734641, 1810.000000, 51.708199, -7.730979, 1776.000000
2749, 2, 20, 51.748508, -7.586870, 304.000000, 51.748508, -7.586870, 334.000000
2750, 2, 20, 51.748508, -7.586870, 305.000000, 51.748508, -7.586870, 334.000000
2751, 58, 65, 51.748508, -7.586870, 419.000000, 51.748508, -7.586870, 431.000000
2752, 58, 65, 51.748508, -7.586870, 420.000000, 51.748508, -7.586870, 431.000000
2753, 65, 65, 51.730953, -7.123340, 433.000000, 51.730953, -7.123340, 422.000000
2754, 69, 65, 51.730953, -7.123340, 450.000000, 51.730953, -7.123340, 422.000000
2755, 71, 65, 51.730953, -7.123340, 460.000000, 51.730953, -7.123340, 422.000000
2756, 918, 880, 51.639645, -7.143158, 1715.000000, 51.636707, -7.158788, 1682.000000
2757, 5, 28, 51.630753, -6.928571, 313.000000, 51.630753, -6.928571, 354.000000
2758, 65, 65, 51.712570, -6.660388, 435.000000, 51.712570, -6.660388, 424.000000
2759, 69, 65, 51.712570, -6.660388, 452.000000, 51.712570, -6.660388, 424.000000
2760, 71, 65, 51.712570, -6.660388, 462.000000, 51.712570, -6.660388, 424.000000
2761, 213, 161, 51.752846, -6.980720, 546.000000, 51.749935, -6.891129, 528.000000
2762, 918, 866, 51.624416, -6.922976, 1716.000000, 51.630753, -6.928571, 1683.000000
2763, 73, 58, 51.651340, -6.193371, 468.000000, 51.656399, -6.199357, 431.000000
2764, 139, 50, 51.720238, -5.823307, 477.000000, 51.725739, -5.877320, 443.000000
2765, 117, 109, 51.618294, -4.235831, 453.000000, 51.618294, -4.235831, 486.000000
2766, 138, 50, 51.652218, -4.124335, 466.000000, 51.652218, -4.124335, 425.000000
2767, 138, 43, 51.640701, -3.896715, 467.000000, 51.640701, -3.896715, 426.000000
2768, 183, 139, 51.627331, -4.024047, 508.000000, 51.633705, -4.045880, 485.000000
2769, 161, 217, 51.610596, -3.686964, 542.000000, 51.605801, -3.679757, 561.000000
2770, 187, 109, 51.524788, -3.830851, 567.000000, 51.520809, -3.850896, 514.000000
2771, 117, 78, 51.578133, -3.549786, 456.000000, 51.578133, -3.549786, 489.000000
2772, 117, 78, 51.578133, -3.549786, 457.000000, 51.578133, -3.549786, 489.000000
2773, 76, 50, 51.596066, -3.460973, 506.000000, 51.602711, -3.480919, 454.000000
2774, 161, 78, 51.591534, -3.232326, 544.000000, 51.587093, -3.242614, 507.000000
2775, 213, 78, 51.587093, -3.242614, 563.000000, 51.587093, -3.242614, 507.000000
2776, 324, 751, 51.568123, -3.487393, 1111.000000, 51.572479, -3.514197, 1098.000000
2777, 731, 886, 51.522705, -3.126004, 1743.000000, 51.528954, -3.134817, 1721.000000
2778, 760, 886, 51.522705, -3.126004, 1769.000000, 51.528954, -3.134817, 1721.000000
2779, 838, 886, 51.530655, -3.161042, 1766.000000, 51.528954, -3.134817, 1721.000000
2780, 192, 76, 51.567711, -2.769303, 470.000000, 51.567711, -2.769303, 506.000000
2781, 76, 217, 51.568958, -2.806455, 509.000000, 51.568958, -2.806455, 565.000000
2782, 161, 75, 51.581909, -3.005219, 545.000000, 51.575928, -2.991283, 505.000000
2783, 161, 213, 51.581909, -3.005219, 545.000000, 51.577747, -3.024361, 564.000000
2784, 213, 75, 51.577747, -3.024361, 564.000000, 51.575928, -2.991283, 505.000000
2785, 96, 471, 51.666870, -2.701392, 656.000000, 51.666870, -2.701392, 639.000000
2786, 751, 751, 51.540752, -2.631417, 1102.000000, 51.542343, -2.619013, 1115.000000
2787, 866, 917, 51.535347, -3.041778, 1700.000000, 51.539192, -3.063498, 1746.000000
2788, 5, 28, 51.520412, -2.359584, 333.000000, 51.520412, -2.359584, 374.000000
2789, 121, 76, 51.559982, -2.588704, 465.000000, 51.559982, -2.588704, 510.000000
2790, 74, 55, 51.529701, -2.401551, 498.000000, 51.537037, -2.407439, 448.000000
2791, 78, 55, 51.539490, -2.407300, 495.000000, 51.537037, -2.407439, 448.000000
2792, 163, 55, 51.532566, -2.411233, 504.000000, 51.537037, -2.407439, 448.000000
2793, 153, 187, 51.761913, -2.282652, 578.000000, 51.755249, -2.266229, 585.000000
2794, 213, 76, 51.559982, -2.588704, 566.000000, 51.559982, -2.588704, 510.000000
2795, 96, 595, 51.668335, -2.227073, 658.000000, 51.668335, -2.227073, 641.000000
2796, 324, 751, 51.535496, -2.402119, 1116.000000, 51.532566, -2.411233, 1103.000000
2797, 839, 889, 51.544281, -2.337591, 1738.000000, 51.539825, -2.357773, 1718.000000
2798, 121, 50, 51.533405, -1.936172, 468.000000, 51.535213, -1.964866, 462.000000
2799, 192, 75, 51.533894, -1.882055, 474.000000, 51.533894, -1.882055, 510.000000
2800, 153, 174, 51.690857, -1.839091, 580.000000, 51.687054, -1.826329, 587.000000
2801, 161, 75, 51.535313, -1.870921, 550.000000, 51.533894, -1.882055, 510.000000
2802, 96, 245, 51.668961, -1.990064, 659.000000, 51.668961, -1.990064, 642.000000
2803, 468, 533, 51.772148, -1.980503, 689.000000, 51.777523, -1.995695, 741.000000
2804, 663, 736, 51.772999, -1.956924, 977.000000, 51.770996, -1.974315, 1022.000000
2805, 324, 751, 51.522297, -1.968361, 1118.000000, 51.517307, -1.971658, 1105.000000
2806, 839, 909, 51.519341, -1.685142, 1741.000000, 51.516785, -1.676826, 1721.000000
2807, 916, 891, 51.523872, -1.839978, 1741.000000, 51.526947, -1.823772, 1786.000000
2808, 924, 891, 51.530994, -1.803714, 1733.000000, 51.526947, -1.823772, 1786.000000
2809, 127, 195, 51.655495, -1.617856, 1932.000000, 51.657310, -1.645676, 1978.000000
2810, 5, 16, 51.498878, -1.450584, 337.000000, 51.491604, -1.442421, 348.000000
2811, 55, 50, 51.503815, -1.297675, 453.000000, 51.510071, -1.315466, 465.000000
2812, 117, 76, 51.508736, -1.495738, 466.000000, 51.515751, -1.501660, 515.000000
2813, 121, 76, 51.515751, -1.501660, 470.000000, 51.515751, -1.501660, 515.000000
2814, 131, 50, 51.502865, -1.318032, 444.000000, 51.510071, -1.315466, 465.000000
2815, 78, 76, 51.508736, -1.495738, 499.000000, 51.515751, -1.501660, 515.000000
2816, 183, 50, 51.513954, -1.331082, 520.000000, 51.510071, -1.315466, 465.000000
2817, 205, 50, 51.507580, -1.331293, 511.000000, 51.510071, -1.315466, 465.000000
2818, 161, 76, 51.506535, -1.191326, 553.000000, 51.507977, -1.217365, 513.000000
2819, 164, 364, 51.512058, -1.248230, 551.000000, 51.505009, -1.250966, 605.000000
2820, 201, 187, 51.585747, -1.168601, 607.000000, 51.585747, -1.168601, 590.000000
2821, 663, 736, 51.664505, -1.394275, 974.000000, 51.664848, -1.405000, 1031.000000
2822, 663, 0, 51.700966, -1.581513, 975.000000, 51.699532, -1.594687, 1020.000000
2823, 729, 736, 51.626862, -1.216337, 1018.000000, 51.628040, -1.215930, 1030.000000
2824, 299, 294, 51.519894, -1.580440, 1093.000000, 51.525024, -1.561647, 1061.000000
2825, 751, 324, 51.496941, -1.313167, 1108.000000, 51.502865, -1.318032, 1121.000000
2826, 847, 924, 51.496441, -1.278445, 1753.000000, 51.501694, -1.267949, 1721.000000
2827, 121, 76, 51.498852, -1.067329, 472.000000, 51.498852, -1.067329, 517.000000
2828, 25, 174, 51.480141, -0.842294, 518.000000, 51.485432, -0.822419, 543.000000
2829, 78, 174, 51.487919, -0.812386, 502.000000, 51.485432, -0.822419, 543.000000
2830, 163, 51, 51.481853, -0.654252, 512.000000, 51.485996, -0.666317, 468.000000
2831, 183, 51, 51.486694, -0.659348, 523.000000, 51.485996, -0.666317, 468.000000
2832, 193, 51, 51.479107, -0.676046, 499.000000, 51.485996, -0.666317, 468.000000
2833, 205, 51, 51.484676, -0.651010, 514.000000, 51.485996, -0.666317, 468.000000
2834, 926, 174, 51.485947, -0.825679, 494.000000, 51.485432, -0.822419, 543.000000
2835, 926, 117, 51.481045, -0.607910, 495.000000, 51.481487, -0.584547, 470.000000
2836, 406, 453, 51.673923, -0.761419, 625.000000, 51.675945, -0.754891, 681.000000
2837, 422, 453, 51.675945, -0.754891, 646.000000, 51.675945, -0.754891, 681.000000
2838, 434, 394, 51.784943, -0.753685, 651.000000, 51.781761, -0.717157, 608.000000
2839, 438, 482, 51.578526, -0.600686, 658.000000, 51.587036, -0.595990, 717.000000
2840, 438, 453, 51.679138, -0.740685, 659.000000, 51.675945, -0.754891, 681.000000
2841, 96, 245, 51.675480, -1.042287, 663.000000, 51.675480, -1.042287, 646.000000
2842, 149, 445, 51.673065, -0.784865, 689.000000, 51.672432, -0.759858, 673.000000
